,furniture_type,name,discounted_price,original_price,product_details
59,Chair,Allie Wood Sheesham Solid Wood Dining Chair,"₹4,481","₹11,999","[<li class=""_21Ahn-"">Material: Solid Wood</li>, <li class=""_21Ahn-"">Number of Chairs: 2</li>, <li class=""_21Ahn-"">W x H x D: 45.72 mm x 91.44 mm x 45.72 mm (1 in x 3 in x 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
60,Chair,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,"₹3,799","₹9,999","[<li class=""_21Ahn-"">Wheels, Armrest, Adjustable Seat Height, Swivel</li>, <li class=""_21Ahn-"">W x H: 46 cm x 89 cm (1 ft 6 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
61,Chair,MBTC Luxury HIGH Back Leatherette Office with Steel Bas...,"₹4,157","₹7,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Seat Lock, Wheels, Armrest, Locking Mechanism</li>, <li class=""_21Ahn-"">W x H: 46.99 cm x 116.84 cm (1 ft 6 in x 3 ft 10 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
62,Chair,IKEA Marius Living & Bedroom Stool,₹599,₹799,"[<li class=""_21Ahn-"">Stool</li>, <li class=""_21Ahn-"">Made of Steel, PP (Polypropylene)</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 13 inch x 18 inch (1 ft x 1 ft 6 in)</li>, <li class=""_21Ahn-"">Load Capacity: 100 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
63,Chair,WIPRO Fabric Office Arm Chair,"₹9,799","₹11,070","[<li class=""_21Ahn-"">Adjustable Seat Height, Recline, Wheels, Swivel</li>, <li class=""_21Ahn-"">W x H: 51 cm x 114 cm (1 ft 8 in x 3 ft 8 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
64,Chair,beaatho Verona Mid Back Sturdy Metal Base Nylon Revolvi...,"₹3,689","₹9,499","[<li class=""_21Ahn-"">Adjustable Seat Height, Recline, Wheels, Armrest</li>, <li class=""_21Ahn-"">W x H: 45.72 cm x 101.6 cm (1 ft 6 in x 3 ft 4 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
65,Chair,Aravli Height Adjustable Telescopic Stool Multipurpose ...,₹514,"₹1,597","[<li class=""_21Ahn-"">Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 10 inch x 18 inch (10 in x 1 ft 6 in)</li>, <li class=""_21Ahn-"">Load Capacity: 130 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
66,Chair,MAX Folding Stool table for Kitchen and Bathroom Plasti...,₹336,₹499,"[<li class=""_21Ahn-"">Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 14 inch x 12 inch (1 ft 2 in x 1 ft)</li>, <li class=""_21Ahn-"">Load Capacity: 130 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
67,Chair,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,"₹7,199","₹11,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 69 cm x 132 cm (2 ft 3 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
68,Chair,SAVYA HOME BEATLE HIGH BACK Nylon Office Executive Chai...,"₹4,951","₹18,000","[<li class=""_21Ahn-"">Adjustable Seat Height, Head Support, Recline, Seat Lock, Wheels, Swivel, Armrest, Locking Mechanism</li>, <li class=""_21Ahn-"">W x H: 57 cm x 134.5 cm (1 ft 10 in x 4 ft 4 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
69,Chair,Oakcraft Luxury HIGH Back Leatherette Office with Steel...,"₹7,829","₹19,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Seat Lock, Wheels</li>, <li class=""_21Ahn-"">W x H: 53 cm x 121 cm (1 ft 8 in x 3 ft 11 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
70,Chair,GREEN SOUL Vienna High Back Ergonomic|Home & Office use...,"₹7,590","₹15,982","[<li class=""_21Ahn-"">Wheels, Swivel, Armrest, Adjustable Seat Height</li>, <li class=""_21Ahn-"">W x H: 62 cm x 110 cm (2 ft x 3 ft 7 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
71,Chair,WIPRO Fabric Office Executive Chair,"₹16,499","₹19,710","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 66 cm x 132 cm (2 ft 1 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
72,Chair,Angel Mommy Folding Plastic Stool Living & Bedroom Stoo...,₹399,₹899,"[<li class=""_21Ahn-"">Folding Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 11 inch x 17 inch (11 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">Load Capacity: 200 kg</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
73,Chair,SAVYA HOME Apollo High Back Mesh Office Executive Chair,"₹4,998","₹16,000","[<li class=""_21Ahn-"">Head Support</li>, <li class=""_21Ahn-"">W x H: 51 cm x 130 cm (1 ft 8 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
74,Chair,Oakcraft Leatherette Office Executive Chair,"₹5,489","₹14,999","[<li class=""_21Ahn-"">Locking Mechanism, Armrest, Swivel, Wheels, Seat Lock</li>, <li class=""_21Ahn-"">W x H: 48 cm x 101 cm (1 ft 6 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
75,Chair,CELLBELL Leo Series Black Panther High Back Gaming Chai...,"₹8,899","₹15,999",[]
76,Chair,Oakcraft Leatherette Office Executive Chair,"₹4,724","₹14,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 48.2 cm x 101.6 cm (1 ft 6 in x 3 ft 4 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
77,Chair,"GREEN SOUL Jupiter Go High Back Ergonomic|Home, Office|...","₹7,730","₹15,436","[<li class=""_21Ahn-"">Adjustable Seat Height, Head Support, Seat Lock, Wheels, Swivel, Armrest, Locking Mechanism</li>, <li class=""_21Ahn-"">W x H: 65 cm x 115 cm (2 ft 1 in x 3 ft 9 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
78,Chair,Oakcraft HIGH Back Leather Office with adjustable handl...,"₹7,919","₹21,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 56 cm x 124 cm (1 ft 10 in x 4 ft)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
79,Chair,Artesia Folding Sheesham Wood Relaxing Rest Chair Solid...,"₹4,799","₹12,999","[<li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
80,Chair,Kendalwood Furniture Living Room Chair Study Chair Mult...,"₹5,249","₹15,999","[<li class=""_21Ahn-"">Material: Solid Wood</li>, <li class=""_21Ahn-"">Number of Chairs: 2</li>, <li class=""_21Ahn-"">W x H x D: 45 cm x 110 cm x 44 cm (1 ft 5 in x 3 ft 7 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
81,Chair,APEX CHAIRS Luxury HIGH Back Leatherette Office with St...,"₹11,041","₹29,500","[<li class=""_21Ahn-"">Head Support, Wheels, Seat Lock, Locking Mechanism, Swivel, Armrest, Adjustable Seat Height</li>, <li class=""_21Ahn-"">W x H: 54 cm x 137 cm (1 ft 9 in x 4 ft 5 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
82,Chair,Oakcraft Mesh Office Adjustable Arm Chair,"₹6,119","₹19,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Locking Mechanism, Recline, Seat Lock, Wheels, Head Support</li>, <li class=""_21Ahn-"">W x H: 58.42 cm x 120 cm (1 ft 11 in x 3 ft 11 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
83,Chair,WIPRO Fabric Office Arm Chair,"₹10,999","₹14,140","[<li class=""_21Ahn-"">Adjustable Seat Height, Recline, Wheels, Swivel, Armrest</li>, <li class=""_21Ahn-"">W x H: 51 cm x 114 cm (1 ft 8 in x 3 ft 8 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
84,Chair,Flipkart Perfect Homes Drake High Back Revolving Chair ...,"₹7,479","₹19,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Locking Mechanism, Seat Lock, Swivel, Wheels, Head Support</li>, <li class=""_21Ahn-"">W x H: 63 cm x 114 cm (2 ft x 3 ft 8 in)</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
85,Chair,Valashiv Foldable Storage Bins Box-243 Cube Shape Sitti...,₹499,"₹1,599","[<li class=""_21Ahn-"">Storage Bins Box</li>, <li class=""_21Ahn-"">Made of Cotton</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 7 inch x 15 inch (7 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">Load Capacity: 80 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
86,Chair,Exotic Mall Portable Sturdy Plastic Piles Relief Toilet...,₹339,"₹1,599","[<li class=""_21Ahn-"">Toilet Step Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Width x Height: 35 inch x 20 inch (2 ft 10 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">Load Capacity: 100 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
87,Chair,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,"₹17,590","₹35,533",[]
88,Chair,VIZOLT Mesh Office Adjustable Arm Chair,"₹3,239","₹9,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Seat Lock, Wheels, Armrest, Locking Mechanism</li>, <li class=""_21Ahn-"">W x H: 60 cm x 92.71 cm (1 ft 11 in x 3 ft)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
89,Chair,GREEN SOUL Luxury HIGH Back Leatherette Office with Ste...,"₹3,880","₹5,980","[<li class=""_21Ahn-"">Adjustable Seat Height, Wheels, Armrest, Swivel</li>, <li class=""_21Ahn-"">W x H: 59.5 cm x 92.5 cm (1 ft 11 in x 3 ft)</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
90,Chair,Nilkamal Plastic Outdoor Chair,"₹3,458","₹7,000","[<li class=""_21Ahn-"">Delivery Condition: Pre-assembled</li>, <li class=""_21Ahn-"">W x H x D: 62 cm x 75 cm x 52 cm (2 ft x 2 ft 5 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
91,Chair,WIPRO Fabric Office Arm Chair,"₹9,799","₹11,070","[<li class=""_21Ahn-"">Adjustable Seat Height, Recline, Wheels, Swivel</li>, <li class=""_21Ahn-"">W x H: 51 cm x 114 cm (1 ft 8 in x 3 ft 8 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
92,Chair,Supreme Turbo Super for Home & Garden Plastic Outdoor C...,"₹4,369","₹7,399","[<li class=""_21Ahn-"">Delivery Condition: Pre-assembled</li>, <li class=""_21Ahn-"">Style: Ethnic &amp; Traditional</li>, <li class=""_21Ahn-"">W x H x D: 58.4 cm x 86.4 cm x 63.5 cm (1 ft 10 in x 2 ft 10 in x 2 ft 1 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
93,Chair,JSK Anti Skid Design Plastic Bath Stool for Kitchen Set...,₹318,₹999,"[<li class=""_21Ahn-"">Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Width x Height: 12.5 inch x 10.5 inch (1 ft x 10 in)</li>, <li class=""_21Ahn-"">Load Capacity: 75 kg</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
94,Chair,Oakcraft Leatherette Office Executive Chair,"₹7,919","₹19,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 71 cm x 124 cm (2 ft 3 in x 4 ft)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
95,Chair,CELLBELL Aries C160 High Back Mesh Office Adjustable Ar...,"₹7,199","₹11,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 69 cm x 132 cm (2 ft 3 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
96,Chair,the world choice Anti-Skid-Grip Bathroom Stool,₹399,₹999,"[<li class=""_21Ahn-"">Anti-Skid-Grip-Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Width x Height: 11 inch x 13 inch (11 in x 1 ft)</li>, <li class=""_21Ahn-"">Load Capacity: 100 kg</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
97,Chair,Featherlite Astro High Back Fabric Office Adjustable Ar...,"₹8,799","₹11,110","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 48 cm x 127.5 cm (1 ft 6 in x 4 ft 2 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
98,Chair,Swati BATHROOM GREEN ROUND Bathroom Stool,₹172,₹399,"[<li class=""_21Ahn-"">Bathroom stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Width x Height: 12 inch x 5.5 inch (1 ft x 5 in)</li>, <li class=""_21Ahn-"">Load Capacity: 80 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
99,Chair,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,"₹3,799","₹9,999","[<li class=""_21Ahn-"">Wheels, Armrest, Adjustable Seat Height, Swivel</li>, <li class=""_21Ahn-"">W x H: 46 cm x 89 cm (1 ft 6 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
100,Chair,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,"₹17,590","₹35,533",[]
101,Chair,Oakcraft Leatherette Office Adjustable Arm Chair,"₹5,099","₹14,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Locking Mechanism, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 50.8 cm x 101.6 cm (1 ft 8 in x 3 ft 4 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
102,Chair,OAKLY Mid-Back Series Leatherette Office Arm Chair,"₹5,134","₹6,499","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Locking Mechanism, Seat Lock, Wheels, Swivel</li>, <li class=""_21Ahn-"">W x H: 50 cm x 106 cm (1 ft 7 in x 3 ft 5 in)</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
103,Chair,WIPRO Fabric Office Executive Chair,"₹16,499","₹19,710","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 66 cm x 132 cm (2 ft 1 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
104,Chair,Flipkart Perfect Homes Leatherette Office Arm Chair,"₹3,570","₹8,500","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Recline, Seat Lock, Swivel, Wheels</li>, <li class=""_21Ahn-"">W x H: 63.5 cm x 91.5 cm (2 ft 1 in x 3 ft)</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
105,Chair,Nilkamal STL31 BROWN/BEIGE Stool,₹935,"₹1,500","[<li class=""_21Ahn-"">Step stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Width x Height: 15 inch x 24 inch (1 ft 3 in x 2 ft)</li>, <li class=""_21Ahn-"">Load Capacity: 120 kg</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
106,Chair,IKEA Tareo Metal Dining Chair,"₹1,472","₹2,990","[<li class=""_21Ahn-"">Material: Metal</li>, <li class=""_21Ahn-"">Number of Chairs: 1</li>, <li class=""_21Ahn-"">W x H x D: 4.2 cm x 77 cm x 42 cm (1 in x 2 ft 6 in x 1 ft 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
107,Chair,Artesia Folding Sheesham Wood Relaxing Rest Chair Solid...,"₹4,799","₹12,999","[<li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
108,Chair,"GREEN SOUL Seoul-X Mid Back Ergonomic|Home, Office, WFH...","₹3,880","₹5,980","[<li class=""_21Ahn-"">Adjustable Seat Height, Wheels, Armrest, Swivel</li>, <li class=""_21Ahn-"">W x H: 59.5 cm x 92.5 cm (1 ft 11 in x 3 ft)</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
109,Chair,Nilkamal Stool,₹699,"₹1,299","[<li class=""_21Ahn-"">Plastic Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Width x Height: 12 inch x 35 inch (1 ft x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Load Capacity: 120 kg</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
110,Chair,"GREEN SOUL Jupiter Superb High Back Ergonomic|Home, Off...","₹8,630","₹18,890","[<li class=""_21Ahn-"">Adjustable Seat Height, Head Support, Seat Lock, Swivel, Armrest, Locking Mechanism, Wheels</li>, <li class=""_21Ahn-"">W x H: 65 cm x 125 cm (2 ft 1 in x 4 ft 1 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
